id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
132316,2e-06,udp,-,INT,2,0,104,0,500000.0013,254,0,208000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Fuzzers,1
48112,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,Backdoor,1
30245,0.196841,tcp,-,FIN,122,126,7820,15736,1254.81987,31,29,315218.875,634501.9375,30,32,1.708383,1.567144,177.781411,5.190227,255,1040670189,3191218754,255,0.001096,0.000945,0.000151,64,125,0,0,7,0,3,1,1,2,0,0,0,7,6,0,Normal,0
127558,5e-06,ipv6,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,2,2,2,7,0,0,0,4,7,0,DoS,1
82963,6e-06,udp,-,INT,2,0,340,0,166666.6608,254,0,226666656.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,170,0,0,0,5,2,1,1,1,1,0,0,0,3,1,0,Shellcode,1
109001,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal,0
41955,6e-06,udp,-,INT,2,0,1098,0,166666.6608,254,0,732000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,549,0,0,0,3,2,2,2,1,2,0,0,0,2,2,0,Normal,0
94243,3.231846,ospf,-,INT,82,0,5248,0,25.063075,254,0,12832.29395,0.0,0,0,39.899332,0.0,67.509523,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,1,2,1,1,1,1,0,0,0,24,1,0,Exploits,1
51905,0.544871,tcp,http,FIN,10,6,1282,268,27.529453,254,252,16943.46094,3288.852051,2,1,55.869222,96.552,2802.03941,135.967578,255,3292139113,1813130709,255,0.149761,0.062102,0.087659,128,45,1,0,1,1,2,1,1,1,0,0,1,1,7,0,Worms,1
81093,1.499974,tcp,-,FIN,10,8,564,354,11.33353,254,252,2709.380371,1653.361938,2,1,159.998889,196.997719,9457.561316,408.899063,255,3993001611,3965195259,255,0.246244,0.120982,0.125262,56,44,0,0,4,1,1,1,1,1,0,0,0,1,3,0,Shellcode,1
97552,59.49836,ospf,-,REQ,74,0,20128,0,1.226925,254,0,2669.787842,0.0,0,0,828.756313,0.0,998.777438,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,6,1,1,1,1,0,0,0,1,1,0,DoS,1
77525,1.111843,tcp,-,FIN,10,8,564,354,15.289929,254,252,3655.192383,2230.530762,2,1,121.151889,151.029422,7879.60241,217.771391,255,69446628,1192642400,255,0.261721,0.054633,0.207088,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
2291,0.036877,tcp,-,FIN,28,42,2198,34406,1871.085017,31,29,459907.2813,7286276.0,5,15,1.354222,0.886707,76.631211,61.624491,255,647234207,2800230554,255,0.000636,0.000519,0.000117,79,819,0,0,7,0,9,6,1,6,0,0,0,8,7,0,Normal,0
97947,58.705761,ospf,-,REQ,60,0,16320,0,1.005012,254,0,2186.90625,0.0,0,0,1022.608875,0.0,1273.60675,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,6,2,1,1,1,0,0,0,2,1,0,Exploits,1
107769,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.676,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal,0
173409,1.1e-05,udp,-,INT,2,0,1688,0,90909.0902,254,0,613818176.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,844,0,0,0,2,2,1,1,1,2,0,0,0,1,3,0,Fuzzers,1
132481,0.214598,tcp,-,FIN,10,6,724,268,69.898135,254,252,24305.91211,8350.49707,2,1,21.795333,40.538199,1138.049298,65.490691,255,2637821036,506032763,255,0.060502,0.011898,0.048604,72,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
86778,6e-06,eigrp,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,6,3,3,17,0,0,0,6,12,0,Reconnaissance,1
106332,1.259947,tcp,ftp,FIN,22,22,1154,1606,34.128421,62,252,6997.120117,9733.743164,7,9,59.997475,59.689714,3213.346979,3937.224791,255,4109493501,1852070176,255,0.050475,0.005873,0.044602,52,73,0,0,1,1,2,1,1,2,1,1,0,2,1,0,Exploits,1
77137,0.240825,tcp,http,FIN,10,8,848,1044,70.590679,254,252,25379.42578,30362.29688,2,2,26.758333,32.806,1460.558001,59.107699,255,2317800366,3582400401,255,0.051665,0.006779,0.044886,85,131,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
119381,1.263305,tcp,-,FIN,10,8,564,354,13.456767,254,252,3216.95874,1963.104736,2,1,137.594333,168.811859,9099.456763,253.370125,255,1744811139,2651299429,255,0.127981,0.081613,0.046368,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
13133,0.007998,tcp,ssh,FIN,32,24,3728,5474,6876.719267,31,29,3612903.25,5247312.0,7,7,0.258,0.262696,15.012734,0.402636,255,634814435,635115120,255,0.001294,0.00113,0.000164,117,228,0,0,1,0,1,1,1,2,0,0,0,2,1,0,Normal,0
13343,0.005533,udp,-,CON,4,4,568,320,1265.136457,31,29,615940.75,347008.8438,0,0,1.488667,1.049333,2.093277,1.473375,0,0,0,0,0.0,0.0,0.0,142,80,0,0,8,0,6,1,1,3,0,0,0,7,7,0,Normal,0
88181,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,4,3,3,10,0,0,0,5,7,0,DoS,1
92374,0.976739,tcp,http,FIN,20,78,1260,97362,99.310052,62,252,9804.051758,787223.625,2,37,51.407315,11.546013,2863.731339,1634.096446,255,2703930436,2826445370,255,0.161922,0.086935,0.074987,63,1248,1,46853,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
54750,0.546042,tcp,http,FIN,10,12,960,4438,38.458578,254,252,12658.36621,59614.46094,2,3,60.671333,41.833908,4031.658973,3270.417719,255,3634782784,1175376394,255,0.105711,0.052135,0.053576,96,370,1,1730,3,1,2,3,1,3,0,0,1,3,2,0,Exploits,1
65037,3e-06,isis,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,4,5,0,DoS,1
114389,2.6538,tcp,http,FIN,38,204,2002,263706,90.813173,254,252,5878.363281,791058.875,2,100,71.724327,12.508739,3774.085408,1917.704701,255,1248574443,868412835,255,0.14755,0.082033,0.065517,53,1293,1,127488,4,1,1,1,1,1,0,0,1,1,1,0,Worms,1
152897,6e-06,udp,-,INT,2,0,236,0,166666.6608,254,0,157333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,118,0,0,0,2,2,1,1,1,2,0,0,0,1,3,0,Shellcode,1
94571,0.573783,tcp,-,FIN,22,10,17758,832,54.027395,254,252,236340.2344,10442.97266,8,2,27.323001,50.350332,2098.777703,70.414758,255,631678026,3014327193,255,0.182487,0.119848,0.062639,807,83,0,0,2,1,1,1,1,1,0,0,0,2,1,0,Fuzzers,1
123655,0.766792,tcp,-,FIN,26,8,24464,354,43.036443,62,252,245427.7031,3234.253906,10,1,30.64388,97.301,2577.372591,157.499656,255,2038071650,1121459017,255,0.177485,0.085684,0.091801,941,44,0,0,6,1,1,1,1,1,0,0,0,4,1,0,Exploits,1
122502,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,2,16,16,16,25,0,0,0,17,25,0,Generic,1
20862,0.001093,udp,dns,CON,2,2,130,162,2744.739106,31,29,475754.7813,592863.625,0,0,0.008,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,2,0,3,1,1,5,0,0,0,3,2,0,Normal,0
82516,1.262909,tcp,http,FIN,10,8,1296,354,13.460985,254,252,7392.456543,1963.720215,2,1,140.221444,170.145422,7876.158196,320.889875,255,3791057701,709696045,255,0.182986,0.071882,0.111104,130,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Worms,1
53230,0.743001,tcp,http,FIN,10,8,1296,354,22.880185,254,252,12565.25879,3337.815186,2,1,69.513,97.42343,4516.626772,134.545375,255,4167458773,3052910372,255,0.12258,0.061028,0.061552,130,44,1,0,2,1,1,1,1,1,0,0,1,2,1,0,Worms,1
103336,5.411692,tcp,http,FIN,66,368,3214,482261,80.011942,254,252,4680.236816,710980.5625,2,181,83.2554,14.533106,4393.514627,1779.647006,255,2117020568,3891423816,255,0.181316,0.09256,0.088756,49,1310,1,233472,5,1,4,3,2,4,0,0,4,3,4,0,Worms,1
43729,0.950458,tcp,-,FIN,10,6,878,268,15.781865,254,252,6657.842773,1885.40686,2,1,112.697372,162.823406,5629.780718,267.189344,255,3002979962,1490272105,255,0.274485,0.136332,0.138153,88,45,0,0,2,1,2,1,1,2,0,0,0,1,4,0,Normal,0
65879,0.199845,tcp,-,FIN,10,6,1018,268,75.05817,254,252,36708.44922,8966.949219,2,1,21.323333,28.712,1144.33836,47.909504,255,1065973582,3394973631,255,0.073806,0.056282,0.017524,102,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
113827,9e-06,udp,-,INT,2,0,216,0,111111.1072,254,0,96000000.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,1,2,3,1,1,1,0,0,0,1,7,0,Shellcode,1
111891,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.748,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal,0
62429,0.310939,tcp,-,FIN,10,6,1132,268,48.240971,254,252,26217.35938,5763.187988,2,1,32.339556,58.379398,1774.613384,94.193805,255,2645917503,2460765000,255,0.074614,0.019034,0.05558,113,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
159917,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,20,2,18,18,18,20,0,0,0,18,20,0,Generic,1
104453,0.267476,tcp,http,FIN,10,6,1022,268,56.079799,254,252,27516.48828,6699.666504,2,1,29.605111,47.281801,1496.687302,80.450727,255,3764792852,2331549498,255,0.066368,0.031057,0.035311,102,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Worms,1
128358,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,27,2,15,15,15,27,0,0,0,15,27,0,Generic,1
82330,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,21,1,1,20,0,0,0,20,1,0,Reconnaissance,1
172338,0.40946,tcp,http,FIN,10,8,828,1214,41.518096,62,252,14575.29395,20768.81641,2,2,45.495556,49.774145,2360.603068,67.459711,255,3410593382,2102850229,255,0.096266,0.060335,0.035931,83,152,1,205,4,1,19,2,1,4,0,0,1,2,4,0,Analysis,1
79907,0.357993,tcp,ftp,FIN,10,6,2282,268,41.90026,254,252,45900.33984,5005.68457,2,1,37.145333,64.560199,1870.064083,98.20732,255,21161084,1679068187,255,0.10429,0.035187,0.069103,228,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
72254,0.479175,tcp,-,FIN,10,6,668,268,31.303803,254,252,10050.60742,3739.760986,2,1,47.446444,83.139,2477.714028,120.509617,255,424812433,3168060923,255,0.113014,0.063477,0.049537,67,45,0,0,11,1,4,3,2,10,0,0,0,5,10,0,Normal,0
106461,1.008568,st2,-,INT,4,0,360,0,2.974514,254,0,2141.650146,0.0,0,0,336.189344,0.0,475.433625,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,Backdoor,1
129673,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,2,17,16,16,18,0,0,0,16,18,0,Generic,1
66599,4e-06,aes-sp3-d,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,2,2,2,7,0,0,0,13,7,0,Analysis,1
149609,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,22,2,14,14,14,22,0,0,0,14,22,0,Generic,1
94347,1e-06,unas,-,INT,2,0,200,0,1000000.003,254,0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,5,4,4,11,0,0,0,5,10,0,Backdoor,1
2742,0.013231,tcp,-,FIN,16,18,1540,1644,2494.142557,31,29,873101.0625,939006.875,4,4,0.861,0.751176,59.338717,1.369925,255,2240108577,100898372,255,0.000572,0.000455,0.000117,96,91,0,0,6,0,2,2,1,2,0,0,0,2,6,0,Normal,0
65684,8e-06,udp,-,INT,2,0,298,0,125000.0003,254,0,149000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,149,0,0,0,3,2,1,1,1,3,0,0,0,1,3,0,Shellcode,1
107172,9e-06,udp,-,INT,2,0,1474,0,111111.1072,254,0,655111104.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,737,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Shellcode,1
156703,9e-06,udp,-,INT,2,0,280,0,111111.1072,254,0,124444440.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,140,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Shellcode,1
60625,0.648079,tcp,http,FIN,10,6,1302,268,23.145327,254,252,14467.37207,2765.094971,2,1,72.008778,113.040398,3671.29163,196.220906,255,2253411413,1723684448,255,0.174371,0.082273,0.092098,130,45,1,0,1,1,1,1,1,1,0,0,1,3,1,0,Worms,1
74225,5e-06,udp,-,INT,2,0,168,0,200000.0051,254,0,134400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
70898,9e-06,tcf,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,3,3,5,0,0,0,28,5,0,Analysis,1
163027,1e-06,udp,dns,INT,2,0,114,0,1000000.003,254,0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,27,2,23,23,13,27,0,0,0,23,27,0,Generic,1
59723,1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,21,4,0,DoS,1
132179,4e-06,udp,-,INT,2,0,168,0,250000.0006,254,0,168000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
150773,5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,20,2,16,16,10,21,0,0,0,16,20,0,Generic,1
39930,0.000993,udp,dns,CON,2,2,130,162,3021.148054,31,29,523665.6563,652568.0,0,0,0.005,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,3,0,1,1,1,2,0,0,0,3,2,0,Normal,0
63504,45.649635,ospf,-,INT,20,0,1280,0,0.416214,254,0,213.101379,0.0,0,0,2402.6125,0.0,2736.146,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,Fuzzers,1
138501,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,22,2,19,18,18,22,0,0,0,19,22,0,Generic,1
58185,1.7e-05,udp,-,INT,2,0,194,0,58823.52838,254,0,45647060.0,0.0,0,0,0.017,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,97,0,0,0,6,2,1,1,1,1,0,0,0,2,1,0,Shellcode,1
92938,5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,5,4,4,14,0,0,0,5,12,0,DoS,1
130721,3e-06,udp,-,INT,2,0,90,0,333333.3215,254,0,119999992.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,45,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Exploits,1
105193,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
74474,6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,1,1,1,5,0,0,0,2,5,0,Exploits,1
62173,6e-06,udp,-,INT,2,0,168,0,166666.6608,254,0,112000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
49848,3e-06,udp,-,INT,2,0,144,0,333333.3215,254,0,192000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,72,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Shellcode,1
128953,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,4,6,0,DoS,1
80465,1.569822,tcp,http,FIN,12,10,924,1370,13.377313,62,252,4316.413086,6283.515137,2,2,142.622915,161.128328,10416.96467,213.298781,255,2463250592,2296706269,255,0.15972,0.119664,0.040056,77,137,1,171,3,1,3,3,3,3,0,0,9,3,3,0,Analysis,1
68559,1.6e-05,udp,-,INT,2,0,168,0,62500.00016,254,0,42000000.0,0.0,0,0,0.016,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,5,2,1,1,1,1,0,0,0,19,1,0,Reconnaissance,1
13537,0.049283,tcp,-,FIN,68,70,4014,59460,2779.86315,31,29,642006.375,9514193.0,7,28,0.752538,0.654928,45.742371,41.274058,255,736812429,2895395477,255,0.004238,0.00409,0.000148,59,849,0,0,4,0,3,1,1,4,0,0,0,3,7,0,Normal,0
89560,5e-06,udp,-,INT,2,0,2050,0,200000.0051,254,0,1640000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1025,0,0,0,1,2,2,1,1,2,0,0,0,2,1,0,Worms,1
67141,5e-06,udp,-,INT,2,0,1064,0,200000.0051,254,0,851200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,35,2,13,13,1,35,0,0,0,13,36,0,Normal,0
54170,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,Reconnaissance,1
136248,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,17,17,17,17,0,0,0,17,17,0,Generic,1
48916,3e-06,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
16660,0.00419,tcp,ftp-data,FIN,10,12,528,8824,5011.933444,31,29,908830.625,15444392.0,1,4,0.431889,0.335455,32.289002,19.744394,255,605415181,613085588,255,0.000627,0.000496,0.000131,53,735,0,0,3,0,6,1,1,4,0,0,0,7,5,0,Normal,0
80432,0.422347,tcp,http,FIN,10,8,800,1064,40.251262,62,252,13638.07422,17634.78711,2,2,6710.4128,8386.2755,666787.9454,22051.988,255,4125223812,3075011977,255,0.141751,0.061579,0.080172,80,133,1,132,7,1,4,4,4,7,0,0,16,4,7,0,Analysis,1
110044,0.916944,tcp,-,FIN,10,8,628,354,18.539845,254,252,4938.14209,2704.63623,2,1,100.328778,123.45057,5743.235988,217.072969,255,2471584203,3335039979,255,0.130202,0.052788,0.077414,63,44,0,0,1,1,2,1,1,2,0,0,0,2,1,0,Shellcode,1
73052,1.732146,tcp,-,FIN,10,8,564,354,9.814415,254,252,2346.222412,1431.75,2,1,189.539,269.600844,13047.18904,342.672344,255,1794361396,1075698290,255,0.21853,0.114535,0.103995,56,44,0,0,3,1,1,1,1,3,0,0,0,1,4,0,Reconnaissance,1
161360,5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,2,12,12,12,16,0,0,0,12,16,0,Generic,1
152578,0.375402,tcp,-,FIN,10,6,2516,268,39.957166,254,252,48268.25781,4773.549316,2,1,38.501,56.542801,2034.660951,77.190148,255,3919151995,3192418731,255,0.139174,0.092679,0.046495,252,45,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Fuzzers,1
175106,0.988602,tcp,smtp,FIN,24,20,8956,1638,43.495765,254,252,69455.65625,12599.61035,9,8,42.982696,49.620738,2249.473895,55.165137,255,947350909,1940399360,255,0.064274,0.045073,0.019201,373,82,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Generic,1
49498,9e-06,sctp,-,INT,2,0,440,0,111111.1072,254,0,195555552.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,220,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Analysis,1
106126,1e-05,sdrp,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,Analysis,1
90632,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,11,2,6,4,4,14,0,0,0,6,11,0,Reconnaissance,1
89823,7e-06,udp,-,INT,2,0,246,0,142857.1409,254,0,140571424.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,123,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Shellcode,1
88223,5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,5,4,4,14,0,0,0,5,12,0,DoS,1
106463,9e-06,ddx,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,3,1,1,3,0,0,0,1,3,0,Backdoor,1
57413,5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,21,4,0,Analysis,1
96646,0.457452,tcp,-,FIN,10,8,908,354,37.162369,254,252,14305.32617,5421.333984,2,1,47.971111,62.396285,3254.833375,119.298008,255,1557709598,3858913694,255,0.081977,0.02067,0.061307,91,44,0,0,1,1,13,1,1,1,0,0,0,1,1,0,Shellcode,1
145235,1.017213,tcp,-,FIN,10,8,1180,354,16.712331,254,252,8352.233398,2438.03418,2,1,104.464444,132.944281,6434.124506,190.641172,255,3404134501,2212733236,255,0.151787,0.086595,0.065192,118,44,0,0,1,1,1,1,1,2,0,0,0,2,2,0,DoS,1
55694,0.694474,tcp,-,FIN,14,12,1408,678,35.998469,254,252,15067.51953,7165.135254,4,4,53.421077,59.420273,2633.355706,72.84293,255,1240072838,569559032,255,0.081875,0.040592,0.041283,101,57,0,0,9,1,1,1,1,8,0,0,0,1,8,0,Fuzzers,1
168938,3e-06,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,3,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
103437,1e-05,iso-tp4,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,Exploits,1
93281,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,3,3,3,11,0,0,0,3,10,0,DoS,1
168339,0.895772,tcp,-,FIN,10,8,2516,354,18.978044,254,252,20228.36133,2768.561768,2,1,94.208556,118.004289,5680.605069,180.171266,255,3447790577,2960719219,255,0.106462,0.069737,0.036725,252,44,0,0,5,1,1,1,1,3,0,0,0,1,3,0,Fuzzers,1
36584,11.148217,tcp,-,FIN,282,510,16052,641784,70.953049,31,29,11478.78613,459643.7188,24,230,39.672225,21.901282,13242.85304,9844.386064,255,3434010710,3435977742,255,0.000574,0.000459,0.000115,57,1258,0,0,4,0,4,1,1,1,0,0,0,4,5,0,Normal,0
